YEAR,MO,HR,T2M,SRAD,WS2M,RH2M,DAY,0
2019,10,14,28.37,491.52,2.11,69.94,1033,(30.782969864998456-0.0004681384247287167j)
2019,10,15,27.87,304.8,1.92,72.25,1033,(26.238354120493767+0.0005899685160576546j)
2019,10,16,27.14,114.31,1.49,75.94,1033,(23.602367252048225-0.0006762482139831841j)
2019,10,17,25.51,7.14,0.91,85.38,1033,(23.923384370321877+0.0008133595203313906j)
2019,10,18,24.4,0.0,0.81,87.44,1033,(29.331504579120953-0.001049049450814638j)
2019,10,19,23.83,0.0,0.85,87.75,1033,(34.33862042604206+0.0010044331449919725j)
2019,10,20,23.23,0.0,0.89,88.69,1033,(36.85664838425551-0.0008809344978459117j)
2019,10,21,22.68,0.0,0.93,89.44,1033,(36.99582836125711+0.0007977555337256915j)
2019,10,22,22.19,0.0,0.96,90.06,1033,(35.74490016729048-0.0007737358802939872j)
2019,10,23,21.7,0.0,1.01,90.81,1033,(33.56649379856369+0.0007758755591431032j)
2019,10,0,21.17,0.0,1.08,91.56,1034,(29.471198952410816-0.0007475677964540498j)
2019,10,1,20.66,0.0,1.15,92.38,1034,(24.72522195851752+0.0007334213923330928j)
2019,10,2,20.23,0.0,1.15,93.31,1034,(18.44273569075873-0.0006238250730704652j)
2019,10,3,19.79,0.0,1.09,94.94,1034,(17.274145399142874+0.0007666934283889095j)
2019,10,4,19.39,0.0,1.03,97.06,1034,(23.861623145494562-0.0012440315331477736j)
2019,10,5,19.05,0.0,0.96,99.19,1034,(29.12105920667532+0.0011715098033253347j)
2019,10,6,19.05,21.28,0.91,99.75,1034,(32.38010986013519-0.001040872647643084j)
2019,10,7,21.23,122.8,1.78,93.44,1034,(53.23853269712768+0.00142959373634462j)
2019,10,8,22.98,277.37,1.54,89.62,1034,(65.64648515234757-0.0005243352112496974j)
2019,10,9,26.14,454.64,1.64,73.94,1034,(74.85220431839282-3.2577774993783e-06j)
2019,10,10,27.58,590.06,1.61,68.31,1034,(81.55879814137617-0.0003521692571603622j)
2019,10,11,28.31,653.03,1.66,66.62,1034,(85.26483853369753-0.000523622329069986j)
2019,10,12,28.72,499.4,1.73,65.56,1034,(86.85971231730785-0.0006052416361823562j)
2019,10,13,28.89,560.73,1.78,65.0,1034,(85.834138840683-0.0006378415114508577j)
2019,10,14,28.8,428.27,1.76,65.44,1034,(83.02635110214021-0.000605308640729711j)
2019,10,15,28.48,265.13,1.5,67.88,1034,(70.43921603910286-0.0004721212385979442j)
2019,10,16,27.65,89.52,1.33,71.06,1034,(53.37985884763522-0.00012684903921773058j)
2019,10,17,25.65,6.66,0.87,82.56,1034,(38.52298738060204+0.00026525842733253187j)
2019,10,18,24.78,0.0,0.83,85.25,1034,(35.792323828529184-0.000689119858347271j)
2019,10,19,24.47,0.0,0.83,86.5,1034,(35.00720202961643+0.0007895790978624077j)
2019,10,20,24.1,0.0,0.84,87.5,1034,(34.845438674287884-0.0008306050644911323j)
2019,10,21,23.78,0.0,0.86,88.19,1034,(35.09480609042654+0.0008561982860073691j)
2019,10,22,23.55,0.0,0.83,88.5,1034,(36.33933340876141-0.0008920634165110393j)
2019,10,23,23.24,0.0,0.74,89.19,1034,(36.869803665557804+0.0008683051361867242j)
2019,11,0,22.87,0.0,0.65,88.88,1035,(37.14293941256825-0.0008624872987814273j)
2019,11,1,22.58,0.0,0.59,88.62,1035,(37.44410478919851+0.0008671987888449646j)
2019,11,2,22.31,0.0,0.53,88.12,1035,(38.09588131555702-0.0008784802646718218j)
2019,11,3,22.0,0.0,0.45,89.5,1035,(37.55509985702271+0.0008441038567559857j)
2019,11,4,21.73,0.0,0.37,89.94,1035,(36.77529292660068-0.0008497303369711437j)
2019,11,5,21.39,0.0,0.44,91.56,1035,(36.67283089290683+0.0008820473663007902j)
2019,11,6,21.17,28.42,0.54,93.94,1035,(36.41080747248035-0.0008709588532840259j)
2019,11,7,22.28,144.7,1.2,91.12,1035,(51.23584721662814+0.0011459238549250442j)
2019,11,8,23.76,325.77,1.42,86.12,1035,(59.29525040766663-0.0005351734552025922j)
2019,11,9,26.09,458.24,1.63,78.25,1035,(73.16112557406724+0.0002491808833064215j)
2019,11,10,27.63,601.83,1.86,74.06,1035,(77.74591953850918+0.0002723438147321515j)
2019,11,11,28.37,706.39,2.02,71.94,1035,(77.51553783123204+0.00038922203287157384j)
2019,11,12,28.68,660.72,2.17,71.19,1035,(75.78191065709011+0.0003635202492382001j)
2019,11,13,28.82,583.59,2.29,70.69,1035,(71.56648530862066+0.000307493592529204j)
2019,11,14,28.66,458.63,2.3,70.94,1035,(67.5751729473507+0.00019273336704452617j)
2019,11,15,28.22,277.2,2.14,73.19,1035,(62.2220748600136+7.737527313499896e-05j)
2019,11,16,27.4,98.98,1.78,77.19,1035,(47.75292084703096-6.758146591842755e-05j)
2019,11,17,25.46,6.65,1.17,87.06,1035,(37.925820353107376+0.00041085157477604875j)
2019,11,18,24.23,0.0,1.1,90.0,1035,(36.730639425106446-0.0007371744272142069j)
2019,11,19,23.64,0.0,1.17,90.5,1035,(35.88438952714213+0.000781871167308039j)
2019,11,20,23.05,0.0,1.21,91.12,1035,(34.100717544436854-0.0007798655750092299j)
2019,11,21,22.49,0.0,1.18,91.69,1035,(31.795424284849364+0.0007886435995357352j)
2019,11,22,22.03,0.0,1.11,92.25,1035,(30.280863384920487-0.0008311035442019859j)
2019,11,23,21.62,0.0,1.05,92.75,1035,(30.12999220827444+0.0008892222369794112j)
2019,11,0,21.25,0.0,1.0,93.19,1036,(30.95331138661745-0.0009315396276531384j)
2019,11,1,20.9,0.0,0.99,94.0,1036,(31.74869789871118+0.0009332625995675569j)
2019,11,2,20.56,0.0,0.99,95.31,1036,(32.49705616292597-0.0009334863060664082j)
2019,11,3,20.25,0.0,1.02,96.88,1036,(33.2041193549831+0.0009340289616046283j)
2019,11,4,19.99,0.0,1.07,98.56,1036,(33.918483043191344-0.0009348076880726404j)
2019,11,5,19.76,0.0,1.09,100.0,1036,(35.300174414773764+0.0009527495775557347j)
2019,11,6,19.81,26.99,1.12,100.0,1036,(36.42663912852177-0.000921748025376998j)
2019,11,7,21.93,182.7,2.2,93.94,1036,(49.469180287084896+0.0011080130919995373j)
2019,11,8,23.79,369.0,1.99,90.19,1036,(60.66510875931879-0.0006267282703997722j)
2019,11,9,26.76,543.74,2.21,77.62,1036,(78.19524465230072+0.00021161190678965067j)
2019,11,10,28.19,664.72,2.24,72.88,1036,(85.82134454198913+0.0004585554083561481j)
2019,11,11,28.96,705.95,2.22,70.56,1036,(86.5100182760611+0.0006004004297378964j)
2019,11,12,29.39,707.16,2.28,69.12,1036,(83.80456432180054+0.000581158258788355j)
2019,11,13,29.44,664.94,2.39,68.5,1036,(79.13572052920128+0.0005133977397968846j)
2019,11,14,29.07,516.97,2.36,70.0,1036,(73.41577907863673+0.00039687276750268867j)
2019,11,15,28.7,319.52,2.21,71.94,1036,(62.192541646372504+0.0002210152553774942j)
2019,11,16,27.79,119.58,1.96,75.81,1036,(48.260199636109114-7.514293183929954e-05j)
2019,11,17,25.7,7.08,1.25,86.75,1036,(37.34029693874524+0.00040069855436851475j)
2019,11,18,24.48,0.0,1.21,89.88,1036,(34.78460541610745-0.0007342402390591535j)
2019,11,19,23.89,0.0,1.29,90.94,1036,(35.03134147682105+0.0008559542289661448j)
2019,11,20,23.33,0.0,1.31,92.06,1036,(34.38196255839696-0.0008405566536471488j)
2019,11,21,22.79,0.0,1.27,93.38,1036,(35.704035371683084+0.000911874622038534j)
2019,11,22,22.35,0.0,1.22,94.75,1036,(37.917484341707656-0.0009292808918864746j)
2019,11,23,21.97,0.0,1.16,96.25,1036,(39.1277009306646+0.000875941201396484j)
2019,11,0,21.74,0.0,1.09,97.38,1037,(40.157393534562075-0.0008524610900712683j)
2019,11,1,21.4,0.0,1.02,98.88,1037,(40.94549962508436+0.0008288092456113286j)
2019,11,2,21.13,0.0,1.0,100.0,1037,(40.91637736593495-0.0007950047169202253j)
2019,11,3,20.99,0.0,1.03,100.0,1037,(40.89621068950845+0.0007950586154676415j)
2019,11,4,20.9,0.0,1.04,100.0,1037,(40.366486840987676-0.0007830082716055178j)
2019,11,5,20.82,0.0,1.0,100.0,1037,(40.66617512840108+0.0008176217490075781j)
2019,11,6,20.98,30.73,0.93,100.0,1037,(40.89449012355083-0.0008062451471671652j)
2019,11,7,22.62,216.59,1.7,94.88,1037,(74.79806941213869+0.0013640764232914302j)
2019,11,8,24.39,405.46,1.66,89.0,1037,(78.97658499909048+0.00026771222180669896j)
2019,11,9,26.89,604.7,1.69,79.06,1037,(81.95322956479541+0.000440493557887487j)
2019,11,10,28.33,698.98,1.66,73.44,1037,(80.37597390356464+0.0004787336501963494j)
2019,11,11,29.05,773.32,1.8,70.75,1037,(75.997702326411+0.0004069226497456158j)
2019,11,12,29.37,732.77,2.0,69.38,1037,(72.66582575231989+0.0002979373319989032j)
2019,11,13,29.42,606.44,2.22,69.0,1037,(70.2165735989567+0.0002168845288693404j)
2019,11,14,29.21,502.05,2.33,69.81,1037,(67.36463067539789+0.00015343941998668077j)
2019,11,15,28.74,316.81,2.14,72.69,1037,(62.14995720593073+6.96541835588984e-05j)
2019,11,16,27.93,113.46,1.69,77.19,1037,(51.10226757158563-7.35404798974655e-05j)
2019,11,17,26.12,6.93,1.01,87.0,1037,(40.85104706306891+0.0003476982536459342j)
2019,11,18,24.98,0.0,0.84,89.69,1037,(39.56672347313294-0.0006991572532645427j)
2019,11,19,24.54,0.0,0.84,90.12,1037,(38.950472009658874+0.0007583346439401914j)
2019,11,20,24.15,0.0,0.83,90.5,1037,(38.686400129275-0.0007912331807109824j)
2019,11,21,23.83,0.0,0.82,90.69,1037,(38.558913848122025+0.0008100324575827996j)
2019,11,22,23.6,0.0,0.81,90.69,1037,(39.10449364675765-0.0008378887713231277j)
2019,11,23,23.38,0.0,0.8,90.69,1037,(40.61402828488023+0.0008592713945119331j)
2019,11,0,23.09,0.0,0.8,90.94,1038,(41.238565011349856-0.0008163832277489243j)
2019,11,1,22.73,0.0,0.79,92.0,1038,(41.34130217692845+0.0007950911071500904j)
2019,11,2,22.35,0.0,0.78,93.56,1038,(40.90845806250202-0.0007837948887493807j)
2019,11,3,21.96,0.0,0.76,95.44,1038,(40.499829848734635+0.0007950045503906644j)
2019,11,4,21.57,0.0,0.77,97.12,1038,(40.44450269129011-0.0008124322061948434j)
2019,11,5,21.23,0.0,0.8,98.62,1038,(40.17698063714009+0.0008087526289551536j)
2019,11,6,21.14,24.4,0.85,99.25,1038,(39.47455330642978-0.0007861677074399785j)
2019,11,7,22.84,159.53,1.91,93.69,1038,(64.56326542962952+0.001256300001814214j)
2019,11,8,24.69,334.52,1.82,88.25,1038,(67.48554934191574-6.972300316610176e-05j)
2019,11,9,27.17,508.62,1.97,78.06,1038,(76.99604796919041-9.231767632571884e-05j)
2019,11,10,28.29,679.24,2.07,74.12,1038,(85.31497380765568-0.0004115016957363805j)
2019,11,11,28.83,726.2,2.2,72.06,1038,(80.82234918158488-0.0005220992578186924j)
2019,11,12,29.09,763.62,2.28,70.81,1038,(75.986052553416-0.0003969022739877253j)
2019,11,13,29.16,668.98,2.24,70.06,1038,(71.24564267875401-0.0002823416712960077j)
2019,11,14,29.0,502.44,2.14,70.25,1038,(65.95392156294798-0.00016347853742961952j)
2019,11,15,28.62,315.91,1.93,71.81,1038,(61.30123064310716-2.5587651699881896e-05j)
2019,11,16,27.87,110.58,1.4,76.88,1038,(51.28734910327431+8.934191457593399e-05j)
2019,11,17,26.12,6.98,0.89,85.88,1038,(42.286592327734105-0.0003265355515365276j)
2019,11,18,25.13,0.0,0.78,87.94,1038,(39.7811626119031+0.0005914157961625897j)
2019,11,19,24.79,0.0,0.8,87.69,1038,(38.517167015770475-0.0006693964317626447j)
2019,11,20,24.43,0.0,0.82,87.88,1038,(37.343722280306324+0.0007001214421242987j)
2019,11,21,24.01,0.0,0.83,88.69,1038,(38.8031385104741-0.0007825108025452006j)
2019,11,22,23.54,0.0,0.84,90.0,1038,(42.124621624166636+0.0008051065180332027j)
2019,11,23,23.09,0.0,0.82,91.56,1038,(43.77275441717225-0.0007095899028449206j)
2019,11,0,22.67,0.0,0.83,92.94,1039,(44.03682916816587+0.0006500024411093607j)
2019,11,1,22.3,0.0,0.84,94.12,1039,(45.52710200261049-0.0006652584026111419j)
2019,11,2,22.02,0.0,0.86,95.12,1039,(48.238863454407486+0.0006531281507146203j)
2019,11,3,21.62,0.0,0.87,96.12,1039,(49.73777194596072-0.0005674518696207919j)
2019,11,4,21.18,0.0,0.85,97.5,1039,(49.11815371093304+0.0004992720909319891j)
2019,11,5,20.75,0.0,0.84,98.88,1039,(46.384977268384745-0.0004860097117269979j)
2019,11,6,20.55,27.33,0.84,99.31,1039,(43.53969937048317+0.0005341074234463785j)
2019,11,7,22.28,169.87,1.75,93.31,1039,(74.28333362633508-0.0010488951466494211j)
2019,11,8,23.87,344.92,1.52,89.19,1039,(67.4700766808244-0.00020643972739010084j)
2019,11,9,26.89,550.54,1.5,74.38,1039,(65.77712823008378-6.52829818774499e-05j)
2019,11,10,28.23,675.12,1.38,68.81,1039,(55.02223381658765-1.9053301015180852e-05j)
2019,11,11,28.82,758.98,1.32,67.19,1039,(52.61830550573242+0.0002223871859728319j)
2019,11,12,29.24,740.3,1.35,66.12,1039,(59.28918738983768-0.0003456779114040644j)
2019,11,13,29.37,607.09,1.36,65.38,1039,(66.56892074186655+0.0001806488427597937j)
2019,11,14,29.21,497.53,1.32,65.44,1039,(70.5234402091171+4.616504015958814e-05j)
2019,11,15,28.76,303.08,1.23,67.38,1039,(68.5378310764704+0.00016436608904524908j)
2019,11,16,28.21,107.99,0.99,71.0,1039,(57.79488488954202+8.933364086113519e-05j)
2019,11,17,26.51,6.95,0.8,78.0,1039,(45.42137929842026-0.00016240558846804406j)
2019,11,18,25.5,0.0,0.83,79.38,1039,(44.4689692539005+0.0005175757880571124j)
2019,11,19,24.82,0.0,0.88,81.62,1039,(45.89705467168902-0.000591536346866906j)
2019,11,20,24.08,0.0,0.9,84.56,1039,(47.05355579869978+0.0005736922899562669j)
2019,11,21,23.44,0.0,0.91,86.94,1039,(48.61074432761345-0.0005633210272416192j)
2019,11,22,22.9,0.0,0.9,88.69,1039,(48.43845355502947+0.0005142373284014993j)
2019,11,23,22.4,0.0,0.89,90.38,1039,(47.3503763726003-0.000514765517367777j)
2019,11,0,21.95,0.0,0.88,91.75,1040,(46.39654690765652+0.0005503102029042674j)
2019,11,1,21.55,0.0,0.87,93.0,1040,(45.33627403577248-0.0005777522359340809j)
2019,11,2,21.18,0.0,0.85,94.56,1040,(44.365836089442666+0.0006083985587218343j)
2019,11,3,20.82,0.0,0.85,96.19,1040,(43.18204267284696-0.00063005183810012j)
2019,11,4,20.48,0.0,0.88,97.88,1040,(42.034540615582145+0.000658122433779902j)
2019,11,5,20.16,0.0,0.93,99.56,1040,(40.506524744021505-0.0006837954486383273j)
2019,11,6,20.07,26.25,1.05,100.0,1040,(39.33967799354609+0.0007087889756589652j)
2019,11,7,21.64,155.74,2.07,94.75,1040,(67.15827582799676-0.0012229807310969525j)
2019,11,8,22.98,311.88,2.21,91.38,1040,(69.27035337945999-1.690280378337609e-05j)
2019,11,9,25.35,445.15,2.27,82.44,1040,(88.38048668238034-0.00017463238786383727j)
2019,11,10,27.21,561.51,2.51,73.25,1040,(94.39283187027341-0.0006733536042395397j)
2019,11,11,28.08,558.34,2.56,69.12,1040,(93.54104424355958-0.0006954758372590033j)
2019,11,12,28.46,521.23,2.51,66.88,1040,(93.4342697484556-0.000686722148458352j)
2019,11,13,28.57,453.9,2.44,65.62,1040,(93.51594517636813-0.000681434473293856j)
2019,11,14,28.42,329.12,2.2,65.88,1040,(89.00864574175172-0.0006718364639100468j)
2019,11,15,28.15,214.16,1.85,66.31,1040,(82.33016784111129-0.0005872996871681055j)
2019,11,16,27.01,73.98,1.56,69.31,1040,(69.7406913325309-0.00041773420334742186j)
2019,11,17,24.44,6.73,0.92,83.19,1040,(49.69673932794142-9.566004468173448e-05j)
2019,11,18,23.28,0.0,1.0,82.44,1040,(47.00608781966458+0.0004265237058280194j)
2019,11,19,22.71,0.0,1.03,82.31,1040,(46.88111966386512-0.0005378513874647787j)
2019,11,20,22.19,0.0,1.05,82.0,1040,(45.69419510572331+0.0005415449864509733j)
2019,11,21,21.69,0.0,1.07,81.75,1040,(44.25943783690529-0.0005744387958456453j)
2019,11,22,21.17,0.0,1.08,81.56,1040,(43.298648769732736+0.0006221954785156348j)
2019,11,23,20.7,0.0,1.09,81.56,1040,(42.86809510439613-0.0006592250220587584j)
2019,11,0,20.27,0.0,1.08,81.62,1041,(42.50151874570203+0.0006765797350602036j)
2019,11,1,19.77,0.0,1.09,82.56,1041,(42.22606772412651-0.0006910214607987763j)
2019,11,2,19.19,0.0,1.09,84.5,1041,(41.96334793184189+0.0007019965995537893j)
2019,11,3,18.65,0.0,1.1,87.0,1041,(42.10237980460344-0.0007185585326856595j)
2019,11,4,18.19,0.0,1.1,89.5,1041,(42.41245075631774+0.0007318762091993587j)
2019,11,5,17.82,0.0,1.12,91.75,1041,(42.40041170718196-0.000731914809504516j)
2019,11,6,17.67,25.4,1.13,93.62,1041,(43.732644043321194+0.0007501000011289618j)
2019,11,7,19.9,145.33,1.76,89.12,1041,(81.75734060117665-0.0012323558292932045j)
2019,11,8,21.55,290.05,1.99,84.81,1041,(82.85376456632797-0.0004580371138946318j)
2019,11,9,23.82,384.96,1.6,81.31,1041,(92.5115358789328-0.0005716519680253618j)
2019,11,10,27.03,481.73,2.01,63.0,1041,(93.44530399877623-0.0006929673478533176j)
2019,11,11,28.42,542.91,2.11,57.88,1041,(92.63989046370762-0.0006732868975503741j)
2019,11,12,29.25,525.25,2.11,56.31,1041,(92.64152314173197-0.000669196862884717j)
2019,11,13,29.62,478.84,2.0,55.69,1041,(90.57710654187755-0.000664278298695844j)
2019,11,14,29.75,459.96,1.81,55.62,1041,(86.10850779591343-0.0006293009419406287j)
2019,11,15,29.87,282.54,1.27,53.88,1041,(77.459664799309-0.0005238225132988787j)
2019,11,16,28.88,97.47,1.02,53.31,1041,(63.08764273199764-0.0002968416555620113j)
2019,11,17,26.76,6.59,0.69,65.31,1041,(46.793866239156294+5.004377013552312e-05j)
2019,11,18,25.51,0.0,0.86,66.25,1041,(44.853690402808716-0.0005106519795658337j)
2019,11,19,24.28,0.0,0.96,72.19,1041,(44.92185835562471+0.0006037006029317132j)
2019,11,20,23.26,0.0,0.97,77.31,1041,(44.68680782912769-0.0006094147596685842j)
2019,11,21,22.48,0.0,0.97,80.38,1041,(44.198603691096594+0.0006182312625377419j)
2019,11,22,21.84,0.0,0.98,82.56,1041,(43.72377344867615-0.0006365871761989917j)
2019,11,23,21.14,0.0,0.99,85.69,1041,(43.022716488910845+0.0006494333824300437j)
2019,11,0,20.62,0.0,1.06,88.38,1042,(42.79605085470905-0.0006762038678105969j)
2019,11,1,20.29,0.0,1.13,90.12,1042,(42.21153010636724+0.0006798497601785459j)
2019,11,2,20.07,0.0,1.21,91.5,1042,(42.023180465882334-0.0007021899226227309j)
2019,11,3,19.9,0.0,1.23,92.88,1042,(41.83561774431378+0.0007101410528184221j)
2019,11,4,19.94,0.0,1.15,94.12,1042,(42.31896668367387-0.000729946063800332j)
2019,11,5,20.15,0.0,1.05,95.19,1042,(43.21189528287279+0.0007415352101558652j)
2019,11,6,20.4,13.22,0.94,95.94,1042,(45.31569515908583-0.0007398723991837901j)
2019,11,7,21.54,44.2,1.37,94.38,1042,(83.03225416540663+0.0011609377600330963j)
2019,11,8,22.58,91.31,1.93,91.56,1042,(82.99977835890435+0.000499813095142649j)
2019,11,9,23.62,124.52,1.77,90.62,1042,(91.25812964259327+0.0005698793016887786j)
2019,11,10,24.91,132.44,2.01,86.69,1042,(94.40711146464497+0.0006978341521888184j)
2019,11,11,25.81,113.04,2.37,83.38,1042,(94.14401396390382+0.0006965593983280413j)
2019,11,12,26.17,80.97,2.33,83.25,1042,(91.64563961362292+0.0006691161333719307j)
2019,11,13,26.15,105.1,2.14,83.69,1042,(86.04805308634153+0.000615128122726654j)
2019,11,14,25.92,54.48,1.94,85.81,1042,(78.9991098577585+0.0005189886709827693j)
2019,11,15,25.55,70.34,1.83,88.31,1042,(70.87863530427057+0.00036209690432128014j)
2019,11,16,24.86,19.66,1.6,92.19,1042,(57.57922887394166+0.00014071226283536142j)
2019,11,17,23.82,0.0,1.31,95.75,1042,(45.14858406491324-0.00018224440673159139j)
2019,11,18,23.44,0.0,1.44,96.56,1042,(42.68474076113533+0.0005523100618832913j)
2019,11,19,23.28,0.0,1.5,96.88,1042,(40.663578933123034-0.000626854462984066j)
2019,11,20,23.16,0.0,1.52,96.94,1042,(39.51815865215742+0.000687932879312896j)
2019,11,21,23.05,0.0,1.64,97.06,1042,(39.52267549610672-0.0007385745790114309j)
2019,11,22,22.95,0.0,1.8,97.12,1042,(40.57051894967948+0.0007682990529131636j)
2019,11,23,22.93,0.0,2.12,96.75,1042,(41.3455922562574-0.0007491997641425902j)
2019,11,0,22.94,0.0,2.72,96.06,1043,(41.53417536615089+0.0007252049073761017j)
2019,11,1,22.85,0.0,3.16,96.12,1043,(41.462443781763064-0.0007172147570343322j)
2019,11,2,22.76,0.0,3.26,96.62,1043,(41.38633021957578+0.0007197037161768677j)
2019,11,3,22.71,0.0,3.26,96.69,1043,(40.962372609685836-0.0007163395798111922j)
2019,11,4,22.7,0.0,3.84,96.5,1043,(40.868601466180465+0.0007324338745968978j)
2019,11,5,22.64,0.0,4.22,96.44,1043,(40.12517296390298-0.0007234250886003931j)
2019,11,6,22.58,13.74,4.71,96.25,1043,(38.786514440016035+0.0007171520491264352j)
2019,11,7,22.62,44.34,5.08,96.12,1043,(52.712545741764345-0.0009747787577474234j)
2019,11,8,22.83,52.62,5.33,95.81,1043,(57.11762671604397+0.00040983107426381443j)
2019,11,9,23.22,56.95,5.56,95.19,1043,(64.24003455433956-0.00026549715771239117j)
2019,11,10,23.65,62.32,5.89,94.69,1043,(72.01102337737457+3.1125872768597455e-05j)
2019,11,11,24.07,83.99,6.43,93.62,1043,(78.07173695407626+0.0002342785163973563j)
2019,11,12,24.27,95.7,6.73,92.56,1043,(81.33911777600363+0.00040446151095617353j)
2019,11,13,24.3,93.6,6.88,92.12,1043,(80.86034455833655+0.000476889899918986j)
2019,11,14,24.23,89.98,6.73,92.69,1043,(76.65933728728069+0.0004507599125968762j)
2019,11,15,24.06,64.84,6.55,93.69,1043,(66.96685063417897+0.00031395653398039376j)
2019,11,16,23.73,18.12,6.58,94.5,1043,(52.850297693286564+4.4582239064819726e-05j)
2019,11,17,23.4,0.0,6.64,95.06,1043,(40.38691143294508-0.0002937086837504827j)
2019,11,18,23.27,0.0,6.52,95.31,1043,(35.71815408973336+0.000633869054036159j)
2019,11,19,23.29,0.0,6.23,95.44,1043,(31.417078669621883-0.000710723550957113j)
2019,11,20,23.34,0.0,5.81,95.69,1043,(28.71727676375912+0.0007875102079003599j)
2019,11,21,23.42,0.0,5.33,95.88,1043,(29.24961071336015-0.000913239357143464j)
2019,11,22,23.6,0.0,4.81,96.12,1043,(32.045157907257135+0.001004620348877024j)
2019,11,23,23.88,0.0,4.41,96.44,1043,(35.679388216822154-0.001017035904099307j)
2019,11,0,24.19,0.0,4.22,96.44,1044,(38.51465478162199+0.0009507029382830989j)
2019,11,1,24.37,0.0,4.13,96.56,1044,(40.67247538784382-0.0008884417457799291j)
2019,11,2,24.49,0.0,4.07,96.44,1044,(41.11119331473495+0.0008083998569868103j)
2019,11,3,24.54,0.0,3.75,96.38,1044,(41.58301572515604-0.000800151591536375j)
2019,11,4,24.53,0.0,3.59,96.44,1044,(41.17372706877239+0.000773989307881107j)
2019,11,5,24.46,0.0,3.56,96.44,1044,(40.75515499392165-0.0007836947429428842j)
2019,11,6,24.34,15.07,3.55,96.5,1044,(39.86687269789898+0.0007753663013634089j)
2019,11,7,24.44,40.62,3.54,96.25,1044,(54.948701128559506-0.0010362644192005747j)
2019,11,8,24.89,112.59,3.44,95.75,1044,(64.0264925197158+0.000416475850522789j)
2019,11,9,25.58,190.97,3.82,95.12,1044,(68.42868353610146-4.6236989143835364e-05j)
2019,11,10,26.36,125.85,3.94,93.44,1044,(74.79232350007248-0.00012837817494967455j)
2019,11,11,27.28,251.6,3.96,90.62,1044,(75.13820703193811-0.0003157098685577319j)
2019,11,12,27.99,259.35,3.86,87.75,1044,(73.81734353133068-0.00030742654069075386j)
2019,11,13,28.19,229.95,3.62,86.56,1044,(70.77518332548244-0.00026371663427793697j)
2019,11,14,27.98,116.66,3.43,87.0,1044,(66.28948415937592-0.0001728956408695137j)
2019,11,15,27.43,63.98,3.25,89.0,1044,(58.00890884293982-3.636708465709275e-05j)
2019,11,16,26.56,35.15,3.23,92.44,1044,(46.13388335268558+0.0001805124457212949j)
2019,11,17,25.26,0.0,3.29,95.62,1044,(35.36629381635022-0.00044680621454981173j)
2019,11,18,24.44,0.0,3.51,96.44,1044,(33.048638153028904+0.0007811691111550069j)
2019,11,19,23.93,0.0,3.52,96.62,1044,(32.47326993856756-0.0008774218654658555j)
2019,11,20,23.47,0.0,3.45,96.75,1044,(31.806979815312133+0.0008923628056545924j)
2019,11,21,23.08,0.0,3.29,96.69,1044,(31.511651818834014-0.0009193978855694235j)
2019,11,22,22.73,0.0,3.16,96.75,1044,(32.25769545075098+0.0009643894521777327j)
2019,11,23,22.38,0.0,3.08,96.75,1044,(35.073419637936716-0.0010368862555287968j)
2019,11,0,22.07,0.0,2.94,96.81,1045,(39.10708221189397+0.001047827044434159j)
2019,11,1,21.8,0.0,2.81,96.69,1045,(40.703881602985014-0.0009158664489850941j)
2019,11,2,21.59,0.0,2.76,96.62,1045,(40.932356867458296+0.0008534181818739967j)
2019,11,3,21.37,0.0,2.74,96.69,1045,(41.05282715499623-0.000847470936221886j)
2019,11,4,21.14,0.0,2.66,96.81,1045,(40.63167357724431+0.0008356439186309147j)
2019,11,5,20.96,0.0,2.67,96.81,1045,(40.324565304343565-0.000847260269609045j)
2019,11,6,20.83,25.04,2.66,96.81,1045,(39.97946578805826+0.0008414367466957631j)
2019,11,7,21.37,140.66,3.09,95.75,1045,(55.96558656914121-0.0010904068662505434j)
2019,11,8,22.43,309.88,3.2,93.12,1045,(67.16229743061533+0.00040744827002055597j)
2019,11,9,23.76,452.86,3.36,88.31,1045,(68.90571639114096+5.709380861700215e-05j)
2019,11,10,25.22,596.93,3.48,83.31,1045,(80.14293806133135+0.00015236262627067032j)
2019,11,11,26.26,682.04,3.41,80.0,1045,(76.28250011240824+0.0004459515614754304j)
2019,11,12,26.97,678.7,3.23,77.75,1045,(73.50021280057535+0.0003230462126673157j)
2019,11,13,27.37,614.53,2.97,76.31,1045,(71.05305404838302+0.0002519811376154533j)
2019,11,14,27.44,479.66,2.63,75.88,1045,(67.8143527374635+0.0001850517752794035j)
2019,11,15,27.12,298.88,2.19,77.88,1045,(62.07079975109208+8.389053543229683e-05j)
2019,11,16,26.43,114.11,1.61,81.88,1045,(52.78508210360532-8.016442093283006e-05j)
2019,11,17,24.84,0.0,0.95,89.5,1045,(41.029948548550344+0.000299429246933479j)
2019,11,18,24.04,0.0,0.78,91.19,1045,(42.58311507056547-0.0007546238388786774j)
2019,11,19,23.71,0.0,0.78,91.25,1045,(41.139641735666686+0.0006963916578011757j)
2019,11,20,23.43,0.0,0.78,91.19,1045,(39.662619367101996-0.0007314460453154951j)
2019,11,21,23.18,0.0,0.77,90.81,1045,(39.967016876950495+0.0008044653134246064j)
2019,11,22,22.94,0.0,0.76,89.94,1045,(41.208014656851276-0.0008284821234031175j)
